Id,AccountStatus__c,BarrDirectAppUser__c,BillToReference__c,BillingCity,BillingCountry,BillingCountryCode,BillingGeocodeAccuracy,BillingLatitude,BillingLongitude,BillingPostalCode,BillingSameAsShipping__c,BillingState,BillingStateCode,BillingStreet,ClosedDate__c,ClosedReason__c,CreditStatus__c,CustomerShopNumber__c,CustomerTier__c,DeliveryPointCriteriaMet__c,Depot__c,Email__c,ExternalDBID__c,FieldSalesRegion__c,FieldSalesTerritory__c,FixedDeliveryInstructions__c,FormalCreditCheckAgreed__c,Frequency__c,InvoiceType__c,LastOrderDate__c,MinOrderQuantity__c,Name,PORequired__c,ParentId,Phone,PreferredCallTimeTelesales__c,PreferredVisitTime__c,PreviousAccount__c,PricedUnpricedInvoice__c,PrimaryCallDay__c,PrimaryDeliveryDay__c,PrimaryGridNumber__c,PrimaryPaymentMethod__c,PrimaryStartDate__c,RecordTypeId,SeasonalAccount__c,SeasonalEndDate__c,SeasonalStartDate__c,SecondaryCallDay__c,SecondaryDeliveryDay__c,SecondaryGridNumber__c,SecondaryStartDate__c,SeparateLoad__c,ShippingCity,ShippingCountry,ShippingCountryCode,ShippingGeocodeAccuracy,ShippingLatitude,ShippingLongitude,ShippingPostalCode,ShippingState,ShippingStateCode,ShippingStreet,StoreName__c,SupplierRef__c,Symbol__c,Type,aforza__Active__c,aforza__Credit_Amount__c,aforza__Credit_Length__c,aforza__Default_Price_Book__c,aforza__Last_Visit__c,aforza__Operating_Hours__c,aforza__Primary_Contact__c,Parent.Name,PreviousAccount__r.Name,aforza__Default_Price_Book__r.Name,aforza__Operating_Hours__r.Name,aforza__Primary_Contact__r.Name,RecordType.$$DeveloperName$NamespacePrefix$SobjectType
0012z00000CGJwhAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,ALBYS SHOP,false,0012z00000ByXZ6AAN,,,,,,2,4,4M102TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.414618,-2.947065,L6 6AW,,,174-182 MOLYNEUX ROAD,ALBYS SHOP,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwiAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,PRESCOT ROAD NEWS,false,0012z00000ByXZ6AAN,,,,,,2,4,4M202TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.415025,-2.921451,L13 3DA,,,406 PRESCOT ROAD,PRESCOT ROAD NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwjAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,COWANS,false,0012z00000ByXZ6AAN,,,,,,1,3,3M207MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BOLTON,,,,53.546629,-2.427631,BL4 0NX,,,231 HIGHFIELD ROAD,COWANS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwkAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,RAKES BOOZE,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,WIRRAL,,,,53.330398,-2.988264,CH62 7AL,,,92 THE RAKE,RAKES BOOZE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwlAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,SIMPLY THE BEST,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,ELLESMERE PORT,,,,53.287619,-2.924437,CH66 1LG,,,5 RIVACRE ROAD,SIMPLY THE BEST,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwmAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,SUTHA FOOD AND WINE,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,ELLESMERE PORT,,,,53.27288,-2.897007,CH65 9AR,,,2 WEST ROAD,SUTHA FOOD AND WINE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwnAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MARIES CHIPPY,false,0012z00000ByXZ6AAN,,,,,,2,4,4M107TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,WIDNES,,,,53.374061,-2.720473,WA8 6QS,,,30 MILLFIELD ROAD,MARIES CHIPPY,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwoAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MILLER NEWS AND BOOZE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M107TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,WIDNES,,,,53.372844,-2.713463,WA8 0TT,,,23 HALTON VIEW ROAD,MILLER NEWS AND BOOZE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwpAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,WINE CELLAR,false,0012z00000ByXZ6AAN,,,,,,2,4,4M101TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.35603,-2.895582,L19 5ND,,,75 WOOLTON ROAD,WINE CELLAR,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwqAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BEST ONE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M107TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,WIDNES,,,,53.366034,-2.758149,WA8 8DY,,,9-11 ALEXANDRA DRIVE,BEST ONE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwrAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,,10,GENTS WOOD MINI MARKET,false,0012z00000ByXZ6AAN,,,,,,2,4,4M202TUW,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.419329,-2.851455,L36 2QB,,,5 GENTWOOD PARADE,GENTS WOOD MINI MARKET,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwsAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,HULTON WINES,false,0012z00000ByXZ6AAN,,,,,,1,3,3M207MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BOLTON,,,,53.557167,-2.465189,BL3 4LJ,,,414-416 HULTON LANE,HULTON WINES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwtAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,WESTON CONVENIENCE STORE LTD,false,0012z00000ByXZ6AAN,,,,,,2,4,4M101TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.340967,-2.852191,L24 3UT,,,188 WESTERN AVENUE,WESTON CONVENIENCE STORE LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwuAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,KINGSWAY NEWS,false,0012z00000ByXZ6AAN,,,,,,2,4,4M202TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.419763,-2.852336,L36 2QA,,,9 KINGSWAY PARADE,KINGSWAY NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwvAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,DONS NEWS & WINE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M203TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.448713,-2.969431,L9 1BP,,,17 BREEZE LANE,DONS NEWS & WINE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwwAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MIN'KEL (M & K FOODMARKET),false,0012z00000ByXZ6AAN,,,,,,2,4,4M203TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.463574,-2.965793,L9 8BX,,,73 ORRELL LANE,MIN'KEL (M & K FOODMARKET),,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwxAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,NAMIT CASH STORE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M203TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.451242,-2.936634,L9 6AP,,,STOPGATE LANE PO,NAMIT CASH STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwyAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,ALL IN ONE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M208TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.520695,-2.947032,L31 2HH,,,185 LIVERPOOL ROAD NORTH,ALL IN ONE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJwzAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,GO LOCAL,false,0012z00000ByXZ6AAN,,,,,,4,1,1B001TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,WIRRAL,,,,53.373478,-3.184457,CH48 4DY,,,23 GRANGE ROAD,GO LOCAL,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJx0AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,FIRST STEP CONVENIENCE STORES,false,0012z00000ByXZ6AAN,,,,,,4,1,1B001TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,WIRRAL,,,,53.41428,-3.022721,CH44 6QL,,,91-93 BRIGHTON STREET,FIRST STEP CONVENIENCE STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJx1AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,FINE GROCERS LIMITED,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BIRKENHEAD,,,,53.371393,-3.013411,CH42 2AW,,,171 BEDFORD ROAD,FINE GROCERS LIMITED,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJx2AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,CLAUGHTON EXTRA EXPRESS,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BIRKENHEAD,,,,53.390252,-3.033302,CH41 4DX,,,228 CLAUGHTON ROAD,CLAUGHTON EXTRA EXPRESS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJx3AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,ONE STOP NEWS,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BIRKENHEAD,,,,53.395362,-3.031802,CH41 3LQ,,,102 VITTORIA STREET,ONE STOP NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJx4AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,OUR LATE STORES LTD,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BIRKENHEAD,,,,53.379018,-3.016268,CH42 3TA,,,155 OLD CHESTER ROAD,OUR LATE STORES LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJx5AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,STIRLING WINES,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BIRKENHEAD,,,,53.38255,-3.041475,CH43 5SF,,,55-57 CHRISTCHURCH ROAD,STIRLING WINES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJx6AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,W,,,10,CRAMSFIELD LTD T/A GO LOCAL,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002THW,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BIRKENHEAD,,,,53.402827,-3.066112,CH41 7BZ,,,114 HOYLAKE ROAD,CRAMSFIELD LTD T/A GO LOCAL,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzbAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,PAPAS KEBAB HOUSE & LATE SHOP,false,0012z00000ByXZ6AAN,,,,,,3,5,5M105WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.619905,-2.165638,OL12 6PQ,,,86 SPOTLAND ROAD,PAPAS KEBAB HOUSE & LATE SHOP,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzcAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BEST ONE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M105WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.62637,-2.142922,OL12 9BA,,,93 HALIFAX ROAD,BEST ONE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzdAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,OMAR FOOD STORES,false,0012z00000ByXZ6AAN,,,,,,3,5,5M105WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.606382,-2.156063,OL11 1PQ,,,65/67 DEEPLISH ROAD,OMAR FOOD STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzeAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,VARIETY EXPRESS FOOD STORE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M105WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.620316,-2.167469,OL12 6PJ,,,122/124 SPOTLAND ROAD,VARIETY EXPRESS FOOD STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzfAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THE OFF LICENCE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M105WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.609143,-2.161273,OL11 3TZ,,,89 TWEEDALE STREET,THE OFF LICENCE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzgAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,TURFHILL OFF LICENCE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M205WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.602125,-2.138534,OL16 4TT,,,5 ANDSELL ROAD,TURFHILL OFF LICENCE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzhAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BOBS SHOP,false,0012z00000ByXZ6AAN,,,,,,3,5,5M205WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.619975,-2.146136,OL16 2EZ,,,148-150 RAMSAY STREET,BOBS SHOP,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJziAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,SAHARA DESERT LTD,false,0012z00000ByXZ6AAN,,,,,,3,5,5M205WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.621797,-2.148168,OL16 2DR,,,256-260 YORKSHIRE STREET,SAHARA DESERT LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzjAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,HUSSAIN BROTHERS,false,0012z00000ByXZ6AAN,,,,,,4,1,1M102TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,TODMORDEN,,,,53.714559,-2.089872,OL14 5BE,,,127/135 HALIFAX ROAD,HUSSAIN BROTHERS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzkAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,P & J EMMOTT,false,0012z00000ByXZ6AAN,,,,,,3,5,5M106WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,BURY,,,,53.658334,-2.315258,BL0 0NG,,,292 BOLTON ROAD NORTH,P & J EMMOTT,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzlAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,TOPSHOP (MR AHMED),false,0012z00000ByXZ6AAN,,,,,,3,5,5M201WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,OLDHAM,,,,53.580862,-2.100251,OL2 7SD,,,2 FRASER STREET,TOPSHOP (MR AHMED),,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzmAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MADINA HALAL MEAT STORE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M207MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BOLTON,,,,53.561905,-2.416265,BL3 2JU,,,198 CRESCENT ROAD,MADINA HALAL MEAT STORE,,,,,1500,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJznAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,,10,ARIF STORES,false,0012z00000ByXZ6AAN,,,,,,3,5,5M205WEW,Credit,2022-10-19,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.619101,-2.148174,OL16 2BX,,,49 RAMSEY STREET,ARIF STORES,,,,,3000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzoAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,SCHOOL ST MINI MARKET LTD,false,0012z00000ByXZ6AAN,,,,,,1,3,3M205MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BACUP,,,,53.69151,-2.22778,OL13 0LD,,,404/406 NEWCHURCH ROAD,SCHOOL ST MINI MARKET LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzpAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,SCOONA WINES,false,0012z00000ByXZ6AAN,,,,,,2,4,4M206TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,ST. HELENS,,,,53.467783,-2.745832,WA10 6PH,,,192a HARD LANE,SCOONA WINES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzqAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BUY THE WAY,false,0012z00000ByXZ6AAN,,,,,,1,3,3M201MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKPOOL,,,,53.829847,-3.044504,FY1 2QS,,,72 BEDFORD ROAD,BUY THE WAY,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzrAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,GULF GARAGE PREMIER,false,0012z00000ByXZ6AAN,,,,,,2,4,4M206TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,ST. HELENS,,,,53.452603,-2.717752,WA9 1BQ,,,44 ASHCROFT STREET,GULF GARAGE PREMIER,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzsAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,LONDIS,false,0012z00000ByXZ6AAN,,,,,,2,4,4M206TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,ST. HELENS,,,,53.435754,-2.754723,WA9 5QP,,,73 ELEPHANT LANE,LONDIS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJztAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THE TARTAN CAFE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M106TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,ST. HELENS,,,,53.506642,-2.794581,WA11 8HR,,,169 ORMSKIRK ROAD,THE TARTAN CAFE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzuAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,WEST END NEWS,false,0012z00000ByXZ6AAN,,,,,,5,2,2B001FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,RHYL,,,,53.315636,-3.498165,LL18 1LW,,,175 WELLINGTON ROAD,WEST END NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzvAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,WATERLOO ROAD NEWS,false,0012z00000ByXZ6AAN,,,,,,1,3,3M201MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKPOOL,,,,53.798615,-3.0522,FY4 1AD,,,83 WATERLOO ROAD,WATERLOO ROAD NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzwAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,LONDIS STORE,false,0012z00000ByXZ6AAN,,,,,,5,2,2B001FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,PRESTATYN,,,,53.328998,-3.405563,LL19 8SS,,,2 THE DELL,LONDIS STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzxAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,LOBITOS LTD,false,0012z00000ByXZ6AAN,,,,,,5,2,2B001FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,GWESPYR,,,,53.340388,-3.338303,CH8 9JS,,,MAIN COAST ROAD,LOBITOS LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGJzyAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THE PAPER SHOP,false,0012z00000ByXZ6AAN,,,,,,1,3,3M106MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,SKIPTON,,,,53.961167,-2.008559,BD23 2JS,,,1a SUNMOOR DRIVE,THE PAPER SHOP,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
